16.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.05e+06 -nan 1.05e+06 1047457.19 32.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
16.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 9.23e+05 -nan 9.23e+05 923019.38 33.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
17.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 8.11e+05 -nan 8.11e+05 810941.31 34.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
17.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 7.10e+05 -nan 7.10e+05 710459.44 35.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
18.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 6.21e+05 -nan 6.21e+05 620758.12 36.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
18.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 5.41e+05 -nan 5.41e+05 540998.62 37.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
19.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 4.70e+05 -nan 4.70e+05 470341.94 38.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
19.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 4.08e+05 -nan 4.08e+05 407966.59 39.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
20.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 3.53e+05 -nan 3.53e+05 353081.44 40.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
20.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 3.05e+05 -nan 3.05e+05 304935.25 41.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
21.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 2.63e+05 -nan 2.63e+05 262822.75 42.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
21.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 2.26e+05 -nan 2.26e+05 226088.50 43.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
22.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.94e+05 -nan 1.94e+05 194128.52 44.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
22.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.66e+05 -nan 1.66e+05 166390.58 45.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
23.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.42e+05 -nan 1.42e+05 142373.00 46.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
23.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.22e+05 -nan 1.22e+05 121622.95 47.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
24.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.04e+05 -nan 1.04e+05 103733.61 48.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
24.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 8.83e+04 -nan 8.83e+04 88341.68 49.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
25.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 7.51e+04 -nan 7.51e+04 75123.98 50.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
25.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 6.38e+04 -nan 6.38e+04 63794.22 51.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
26.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 5.41e+04 -nan 5.41e+04 54099.83 52.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
26.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 4.58e+04 -nan 4.58e+04 45818.73 53.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
27.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 3.88e+04 -nan 3.88e+04 38756.31 54.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
27.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 3.27e+04 -nan 3.27e+04 32742.57 55.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
28.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 2.76e+04 -nan 2.76e+04 27629.42 56.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
28.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 2.33e+04 -nan 2.33e+04 23288.21 57.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
29.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.96e+04 -nan 1.96e+04 19607.50 58.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
29.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.65e+04 -nan 1.65e+04 16490.92 59.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
30.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.39e+04 -nan 1.39e+04 13855.40 60.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
30.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.16e+04 -nan 1.16e+04 11629.43 61.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
31.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 9.75e+03 -nan 9.75e+03 9751.61 62.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
31.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 8.17e+03 -nan 8.17e+03 8169.30 63.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
32.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 6.84e+03 -nan 6.84e+03 6837.49 64.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
32.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 5.72e+03 -nan 5.72e+03 5717.73 65.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
33.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 4.78e+03 -nan 4.78e+03 4777.24 66.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
33.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 3.99e+03 -nan 3.99e+03 3988.10 67.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
34.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 3.33e+03 -nan 3.33e+03 3326.60 68.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
34.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 2.77e+03 -nan 2.77e+03 2772.64 69.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
35.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 2.31e+03 -nan 2.31e+03 2309.14 70.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
35.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.92e+03 -nan 1.92e+03 1921.68 71.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
36.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.60e+03 -nan 1.60e+03 1598.08 72.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
36.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.33e+03 -nan 1.33e+03 1328.02 73.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
37.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.10e+03 -nan 1.10e+03 1102.83 74.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
37.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 9.15e+02 -nan 9.15e+02 915.21 75.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
38.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 7.59e+02 -nan 7.59e+02 759.01 76.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
38.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 6.29e+02 -nan 6.29e+02 629.07 77.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
39.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 5.21e+02 -nan 5.21e+02 521.04 78.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
39.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 4.31e+02 -nan 4.31e+02 431.31 79.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
40.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 3.57e+02 -nan 3.57e+02 356.81 80.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
40.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 2.95e+02 -nan 2.95e+02 295.01 81.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
41.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 2.44e+02 -nan 2.44e+02 243.78 82.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
41.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 2.01e+02 -nan 2.01e+02 201.33 83.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
42.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.66e+02 -nan 1.66e+02 166.18 84.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
42.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.37e+02 -nan 1.37e+02 137.10 85.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
43.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.13e+02 -nan 1.13e+02 113.04 86.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
43.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 9.32e+01 -nan 9.32e+01 93.16 87.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
44.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 7.67e+01 -nan 7.67e+01 76.74 88.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
44.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 6.32e+01 -nan 6.32e+01 63.18 89.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
45.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 5.20e+01 -nan 5.20e+01 52.00 90.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
45.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 4.28e+01 -nan 4.28e+01 42.77 91.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
46.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 3.52e+01 -nan 3.52e+01 35.17 92.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
46.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 2.89e+01 -nan 2.89e+01 28.90 93.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
47.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 2.37e+01 -nan 2.37e+01 23.74 94.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
47.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.95e+01 -nan 1.95e+01 19.49 95.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
48.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.60e+01 -nan 1.60e+01 16.00 96.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
48.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.31e+01 -nan 1.31e+01 13.13 97.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
49.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 1.08e+01 -nan 1.08e+01 10.76 98.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
49.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 8.82e+00 -nan 8.82e+00 8.82 99.75 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
50.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 7.23e+00 -nan 7.23e+00 7.23 0.00 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
50.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 5.92e+00 -nan 5.92e+00 5.92 0.00 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
51.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 4.85e+00 -nan 4.85e+00 4.85 0.00 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
51.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 3.97e+00 -nan 3.97e+00 3.97 0.00 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
52.25 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 3.25e+00 -nan 3.25e+00 3.25 0.00 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
52.75 0.00000 0.00000 0.00000 0.00e+00 0.10 2.53 -2.43 0.00e+00 8.88e+37 2.66e+00 -nan 2.66e+00 2.66 0.00 0.00000 0.00000 0.00000 0.00000 0.08019 0.08019 0.00000 0.00000 0.00000 2.43274 
